conflict_id,person_id,activity_1,activity_2,start_time_1,end_time_1,start_time_2,end_time_2,overlap_start,overlap_end,overlap_duration_minutes,conflict_type,severity,location_1,location_2
CONF_2238,P049,Testing Acceptance,Tech Sharing,2025-11-20 08:55,2025-11-20 09:38,2025-11-20 08:30,2025-11-20 09:00,2025-11-20 08:55,2025-11-20 09:00,5.0,partial overlap,Low,Office Area 2,Test Lab
CONF_2239,P049,Testing Acceptance,Tech Sharing,2025-11-20 08:55,2025-11-20 09:38,2025-11-20 09:15,2025-11-20 09:45,2025-11-20 09:15,2025-11-20 09:38,23.0,partial overlap,Low,Office Area 2,Training Room
CONF_2240,P049,Team Building,Team Building,2025-11-21 16:42,2025-11-21 17:07,2025-11-21 16:15,2025-11-21 16:45,2025-11-21 16:42,2025-11-21 16:45,3.0,partial overlap,Low,Remote,Office Area 1
CONF_2241,P049,Product Demo,One-on-One,2025-11-12 18:32,2025-11-12 19:27,2025-11-12 18:15,2025-11-12 19:00,2025-11-12 18:32,2025-11-12 19:00,28.0,partial overlap,Low,Test Lab,Client Reception
CONF_2242,P050,Meeting,Client Visit,2025-11-04 09:28,2025-11-04 09:52,2025-11-04 09:00,2025-11-04 09:45,2025-11-04 09:28,2025-11-04 09:45,17.0,partial overlap,Low,Conference Room A,Client Reception
CONF_2243,P050,Project Discussion,Deployment,2025-11-06 11:45,2025-11-06 12:15,2025-11-06 11:30,2025-11-06 13:00,2025-11-06 11:45,2025-11-06 12:15,30.0,full overlap,Medium,R&D Center,Conference Room B
CONF_2244,P050,Team Building,Deployment,2025-11-06 11:15,2025-11-06 12:00,2025-11-06 11:30,2025-11-06 13:00,2025-11-06 11:30,2025-11-06 12:00,30.0,partial overlap,Medium,Product Showcase,Conference Room B
CONF_2245,P050,Team Building,Project Discussion,2025-11-06 11:15,2025-11-06 12:00,2025-11-06 11:45,2025-11-06 12:15,2025-11-06 11:45,2025-11-06 12:00,15.0,partial overlap,Low,Product Showcase,R&D Center
CONF_2246,P050,Operations Check,Deployment,2025-11-09 09:45,2025-11-09 10:30,2025-11-09 09:45,2025-11-09 10:30,2025-11-09 09:45,2025-11-09 10:30,45.0,full overlap,Medium,Conference Room C,Demo Hall
CONF_2247,P050,Operations Check,Code Review,2025-11-07 14:15,2025-11-07 15:15,2025-11-07 13:45,2025-11-07 14:45,2025-11-07 14:15,2025-11-07 14:45,30.0,partial overlap,Medium,Office Area 1,Product Showcase
CONF_2248,P050,Requirements Analysis,Product Demo,2025-11-07 16:30,2025-11-07 17:30,2025-11-07 17:00,2025-11-07 17:45,2025-11-07 17:00,2025-11-07 17:30,30.0,partial overlap,Medium,Office Area 1,Client Reception
CONF_2249,P050,Operations Check,Code Review,2025-11-11 10:00,2025-11-11 10:45,2025-11-11 09:45,2025-11-11 10:30,2025-11-11 10:00,2025-11-11 10:30,30.0,partial overlap,Medium,Office Area 2,Conference Room C
CONF_2250,P050,Meeting,Client Visit,2025-11-07 08:54,2025-11-07 09:15,2025-11-07 08:45,2025-11-07 09:15,2025-11-07 08:54,2025-11-07 09:15,21.0,full overlap,Low,Product Showcase,Conference Room B
CONF_2251,P050,Product Demo,Code Review,2025-11-11 10:22,2025-11-11 10:52,2025-11-11 09:45,2025-11-11 10:30,2025-11-11 10:22,2025-11-11 10:30,8.0,partial overlap,Low,Conference Room B,Conference Room C
CONF_2252,P050,Product Demo,Operations Check,2025-11-11 10:22,2025-11-11 10:52,2025-11-11 10:00,2025-11-11 10:45,2025-11-11 10:22,2025-11-11 10:45,23.0,partial overlap,Low,Conference Room B,Office Area 2
CONF_2253,P050,Design Review,Operations Check,2025-11-13 12:14,2025-11-13 12:48,2025-11-13 12:00,2025-11-13 12:45,2025-11-13 12:14,2025-11-13 12:45,31.0,partial overlap,Medium,Online Meeting,Conference Room B
CONF_2254,P050,Design Review,Product Demo,2025-11-11 10:09,2025-11-11 10:43,2025-11-11 10:22,2025-11-11 10:52,2025-11-11 10:22,2025-11-11 10:43,21.0,partial overlap,Low,Conference Room B,Conference Room B
CONF_2255,P050,Design Review,Code Review,2025-11-11 10:09,2025-11-11 10:43,2025-11-11 09:45,2025-11-11 10:30,2025-11-11 10:09,2025-11-11 10:30,21.0,partial overlap,Low,Conference Room B,Conference Room C
CONF_2256,P050,Design Review,Operations Check,2025-11-11 10:09,2025-11-11 10:43,2025-11-11 10:00,2025-11-11 10:45,2025-11-11 10:09,2025-11-11 10:43,34.0,full overlap,Medium,Conference Room B,Office Area 2
CONF_2257,P050,Deployment,Design Review,2025-11-11 10:35,2025-11-11 11:10,2025-11-11 10:09,2025-11-11 10:43,2025-11-11 10:35,2025-11-11 10:43,8.0,partial overlap,Low,R&D Center,Conference Room B
CONF_2258,P050,Deployment,Product Demo,2025-11-11 10:35,2025-11-11 11:10,2025-11-11 10:22,2025-11-11 10:52,2025-11-11 10:35,2025-11-11 10:52,17.0,partial overlap,Low,R&D Center,Conference Room B
CONF_2259,P050,Deployment,Operations Check,2025-11-11 10:35,2025-11-11 11:10,2025-11-11 10:00,2025-11-11 10:45,2025-11-11 10:35,2025-11-11 10:45,10.0,partial overlap,Low,R&D Center,Office Area 2
CONF_2260,P050,Operations Check,Design Review,2025-11-13 16:15,2025-11-13 16:30,2025-11-13 16:00,2025-11-13 16:30,2025-11-13 16:15,2025-11-13 16:30,15.0,full overlap,Low,Conference Room C,Cafe
CONF_2261,P050,One-on-One,Testing Acceptance,2025-11-15 14:00,2025-11-15 14:15,2025-11-15 14:00,2025-11-15 14:45,2025-11-15 14:00,2025-11-15 14:15,15.0,full overlap,Low,Remote,Test Lab
CONF_2262,P050,Design Review,Design Review,2025-11-14 12:00,2025-11-14 12:45,2025-11-14 12:15,2025-11-14 13:15,2025-11-14 12:15,2025-11-14 12:45,30.0,partial overlap,Medium,Cafe,Break Room
CONF_2263,P050,Product Demo,Product Demo,2025-11-18 16:00,2025-11-18 16:30,2025-11-18 16:15,2025-11-18 16:45,2025-11-18 16:15,2025-11-18 16:30,15.0,partial overlap,Low,Product Showcase,Conference Room C
CONF_2264,P050,One-on-One,Code Review,2025-11-16 14:55,2025-11-16 15:50,2025-11-16 14:45,2025-11-16 15:30,2025-11-16 14:55,2025-11-16 15:30,35.0,partial overlap,Medium,Office Area 1,Training Room
CONF_2265,P050,Tech Sharing,Training,2025-11-17 09:50,2025-11-17 10:23,2025-11-17 09:30,2025-11-17 10:15,2025-11-17 09:50,2025-11-17 10:15,25.0,partial overlap,Low,Office Area 2,R&D Center
CONF_2266,P050,Project Discussion,Product Demo,2025-11-18 16:27,2025-11-18 17:24,2025-11-18 16:15,2025-11-18 16:45,2025-11-18 16:27,2025-11-18 16:45,18.0,partial overlap,Low,Office Area 2,Conference Room C
CONF_2267,P050,Project Discussion,Product Demo,2025-11-18 16:27,2025-11-18 17:24,2025-11-18 16:00,2025-11-18 16:30,2025-11-18 16:27,2025-11-18 16:30,3.0,partial overlap,Low,Office Area 2,Product Showcase
CONF_2268,P050,Project Discussion,Testing Acceptance,2025-11-18 16:27,2025-11-18 17:24,2025-11-18 17:00,2025-11-18 17:45,2025-11-18 17:00,2025-11-18 17:24,24.0,partial overlap,Low,Office Area 2,R&D Center
CONF_2269,P050,Training,One-on-One,2025-11-16 15:08,2025-11-16 15:27,2025-11-16 14:55,2025-11-16 15:50,2025-11-16 15:08,2025-11-16 15:27,19.0,full overlap,Low,Remote,Office Area 1
CONF_2270,P050,Training,Code Review,2025-11-16 15:08,2025-11-16 15:27,2025-11-16 14:45,2025-11-16 15:30,2025-11-16 15:08,2025-11-16 15:27,19.0,full overlap,Low,Remote,Training Room
CONF_2271,P050,Testing Acceptance,Meeting,2025-11-17 10:08,2025-11-17 11:02,2025-11-17 10:30,2025-11-17 11:00,2025-11-17 10:30,2025-11-17 11:00,30.0,full overlap,Medium,Remote,Conference Room B
CONF_2272,P050,Testing Acceptance,Training,2025-11-17 10:08,2025-11-17 11:02,2025-11-17 09:30,2025-11-17 10:15,2025-11-17 10:08,2025-11-17 10:15,7.0,partial overlap,Low,Remote,R&D Center
CONF_2273,P050,Testing Acceptance,Tech Sharing,2025-11-17 10:08,2025-11-17 11:02,2025-11-17 09:50,2025-11-17 10:23,2025-11-17 10:08,2025-11-17 10:23,15.0,partial overlap,Low,Remote,Office Area 2
CONF_2274,P050,Code Review,Training,2025-11-16 15:26,2025-11-16 16:04,2025-11-16 15:08,2025-11-16 15:27,2025-11-16 15:26,2025-11-16 15:27,1.0,partial overlap,Low,Client Reception,Remote
CONF_2275,P050,Code Review,One-on-One,2025-11-16 15:26,2025-11-16 16:04,2025-11-16 14:55,2025-11-16 15:50,2025-11-16 15:26,2025-11-16 15:50,24.0,partial overlap,Low,Client Reception,Office Area 1
CONF_2276,P050,Code Review,Code Review,2025-11-16 15:26,2025-11-16 16:04,2025-11-16 14:45,2025-11-16 15:30,2025-11-16 15:26,2025-11-16 15:30,4.0,partial overlap,Low,Client Reception,Training Room
CONF_2277,P050,Client Visit,Design Review,2025-11-17 16:39,2025-11-17 17:00,2025-11-17 16:15,2025-11-17 16:45,2025-11-17 16:39,2025-11-17 16:45,6.0,partial overlap,Low,Break Room,Conference Room A
CONF_2278,P050,Meeting,Testing Acceptance,2025-11-17 18:45,2025-11-17 19:26,2025-11-17 18:30,2025-11-17 19:00,2025-11-17 18:45,2025-11-17 19:00,15.0,partial overlap,Low,Demo Hall,Demo Hall
CONF_2279,P051,Operations Check,Product Demo,2025-10-31 11:45,2025-10-31 12:15,2025-10-31 12:00,2025-10-31 12:45,2025-10-31 12:00,2025-10-31 12:15,15.0,partial overlap,Low,Online Meeting,Conference Room A
CONF_2280,P051,Testing Acceptance,Requirements Analysis,2025-11-04 15:15,2025-11-04 15:45,2025-11-04 14:30,2025-11-04 15:30,2025-11-04 15:15,2025-11-04 15:30,15.0,partial overlap,Low,Online Meeting,Break Room
CONF_2281,P051,Product Demo,Team Building,2025-11-01 19:10,2025-11-01 19:57,2025-11-01 18:45,2025-11-01 20:15,2025-11-01 19:10,2025-11-01 19:57,47.0,full overlap,Medium,Conference Room C,Demo Hall
CONF_2282,P051,Testing Acceptance,One-on-One,2025-11-03 10:21,2025-11-03 11:18,2025-11-03 10:15,2025-11-03 11:00,2025-11-03 10:21,2025-11-03 11:00,39.0,partial overlap,Medium,Conference Room C,Online Meeting
CONF_2283,P051,One-on-One,Operations Check,2025-11-09 14:45,2025-11-09 15:45,2025-11-09 15:15,2025-11-09 16:15,2025-11-09 15:15,2025-11-09 15:45,30.0,partial overlap,Medium,R&D Center,Test Lab
CONF_2284,P051,Team Building,Client Visit,2025-11-12 10:00,2025-11-12 10:45,2025-11-12 10:30,2025-11-12 11:15,2025-11-12 10:30,2025-11-12 10:45,15.0,partial overlap,Low,Break Room,Conference Room B
CONF_2285,P051,Requirements Analysis,Product Demo,2025-11-15 14:00,2025-11-15 15:00,2025-11-15 13:45,2025-11-15 14:15,2025-11-15 14:00,2025-11-15 14:15,15.0,partial overlap,Low,Test Lab,Product Showcase
CONF_2286,P051,Project Discussion,Code Review,2025-11-12 16:15,2025-11-12 17:00,2025-11-12 16:15,2025-11-12 17:00,2025-11-12 16:15,2025-11-12 17:00,45.0,full overlap,Medium,Client Reception,Conference Room A
CONF_2287,P051,Operations Check,Design Review,2025-11-13 15:19,2025-11-13 15:46,2025-11-13 15:00,2025-11-13 15:30,2025-11-13 15:19,2025-11-13 15:30,11.0,partial overlap,Low,Cafe,Remote
CONF_2288,P051,Code Review,Code Review,2025-11-12 16:29,2025-11-12 17:14,2025-11-12 16:15,2025-11-12 17:00,2025-11-12 16:29,2025-11-12 17:00,31.0,partial overlap,Medium,Remote,Conference Room A
CONF_2289,P051,Code Review,Project Discussion,2025-11-12 16:29,2025-11-12 17:14,2025-11-12 16:15,2025-11-12 17:00,2025-11-12 16:29,2025-11-12 17:00,31.0,partial overlap,Medium,Remote,Client Reception
CONF_2290,P051,Code Review,Meeting,2025-11-12 16:29,2025-11-12 17:14,2025-11-12 17:00,2025-11-12 17:45,2025-11-12 17:00,2025-11-12 17:14,14.0,partial overlap,Low,Remote,Cafe
CONF_2291,P051,Operations Check,Requirements Analysis,2025-11-10 16:40,2025-11-10 17:12,2025-11-10 16:15,2025-11-10 16:45,2025-11-10 16:40,2025-11-10 16:45,5.0,partial overlap,Low,Training Room,Conference Room A
CONF_2292,P051,Operations Check,Deployment,2025-11-10 16:40,2025-11-10 17:12,2025-11-10 16:45,2025-11-10 17:30,2025-11-10 16:45,2025-11-10 17:12,27.0,partial overlap,Low,Training Room,Product Showcase
CONF_2293,P051,Project Discussion,Training,2025-11-09 13:12,2025-11-09 13:43,2025-11-09 12:45,2025-11-09 13:30,2025-11-09 13:12,2025-11-09 13:30,18.0,partial overlap,Low,Online Meeting,Office Area 1
CONF_2294,P051,Requirements Analysis,Requirements Analysis,2025-11-10 16:23,2025-11-10 16:54,2025-11-10 16:15,2025-11-10 16:45,2025-11-10 16:23,2025-11-10 16:45,22.0,partial overlap,Low,Remote,Conference Room A
CONF_2295,P051,Requirements Analysis,Deployment,2025-11-10 16:23,2025-11-10 16:54,2025-11-10 16:45,2025-11-10 17:30,2025-11-10 16:45,2025-11-10 16:54,9.0,partial overlap,Low,Remote,Product Showcase
CONF_2296,P051,Requirements Analysis,Operations Check,2025-11-10 16:23,2025-11-10 16:54,2025-11-10 16:40,2025-11-10 17:12,2025-11-10 16:40,2025-11-10 16:54,14.0,partial overlap,Low,Remote,Training Room
CONF_2297,P051,Project Discussion,Requirements Analysis,2025-11-15 14:14,2025-11-15 14:43,2025-11-15 14:00,2025-11-15 15:00,2025-11-15 14:14,2025-11-15 14:43,29.0,full overlap,Low,Training Room,Test Lab
CONF_2298,P051,Project Discussion,Product Demo,2025-11-15 14:14,2025-11-15 14:43,2025-11-15 13:45,2025-11-15 14:15,2025-11-15 14:14,2025-11-15 14:15,1.0,partial overlap,Low,Training Room,Product Showcase
CONF_2299,P051,Client Visit,Client Visit,2025-11-07 16:26,2025-11-07 17:05,2025-11-07 16:00,2025-11-07 17:00,2025-11-07 16:26,2025-11-07 17:00,34.0,partial overlap,Medium,R&D Center,Training Room
CONF_2300,P051,Training,Project Discussion,2025-11-09 13:19,2025-11-09 13:44,2025-11-09 13:12,2025-11-09 13:43,2025-11-09 13:19,2025-11-09 13:43,24.0,partial overlap,Low,Test Lab,Online Meeting
CONF_2301,P051,Training,Training,2025-11-09 13:19,2025-11-09 13:44,2025-11-09 12:45,2025-11-09 13:30,2025-11-09 13:19,2025-11-09 13:30,11.0,partial overlap,Low,Test Lab,Office Area 1
CONF_2302,P051,Requirements Analysis,Requirements Analysis,2025-11-10 16:28,2025-11-10 17:16,2025-11-10 16:23,2025-11-10 16:54,2025-11-10 16:28,2025-11-10 16:54,26.0,partial overlap,Low,Conference Room C,Remote
CONF_2303,P051,Requirements Analysis,Requirements Analysis,2025-11-10 16:28,2025-11-10 17:16,2025-11-10 16:15,2025-11-10 16:45,2025-11-10 16:28,2025-11-10 16:45,17.0,partial overlap,Low,Conference Room C,Conference Room A
CONF_2304,P051,Requirements Analysis,Deployment,2025-11-10 16:28,2025-11-10 17:16,2025-11-10 16:45,2025-11-10 17:30,2025-11-10 16:45,2025-11-10 17:16,31.0,partial overlap,Medium,Conference Room C,Product Showcase
CONF_2305,P051,Requirements Analysis,Operations Check,2025-11-10 16:28,2025-11-10 17:16,2025-11-10 16:40,2025-11-10 17:12,2025-11-10 16:40,2025-11-10 17:12,32.0,full overlap,Medium,Conference Room C,Training Room
CONF_2306,P051,One-on-One,Operations Check,2025-11-17 17:30,2025-11-17 18:00,2025-11-17 17:30,2025-11-17 17:45,2025-11-17 17:30,2025-11-17 17:45,15.0,full overlap,Low,Product Showcase,Office Area 2
CONF_2307,P051,Testing Acceptance,Meeting,2025-11-15 17:30,2025-11-15 18:15,2025-11-15 17:45,2025-11-15 18:15,2025-11-15 17:45,2025-11-15 18:15,30.0,full overlap,Medium,Conference Room A,Client Reception
CONF_2308,P051,Meeting,Meeting,2025-11-15 11:30,2025-11-15 12:15,2025-11-15 11:00,2025-11-15 11:45,2025-11-15 11:30,2025-11-15 11:45,15.0,partial overlap,Low,R&D Center,R&D Center
CONF_2309,P051,Deployment,Operations Check,2025-11-17 17:30,2025-11-17 17:45,2025-11-17 17:30,2025-11-17 17:45,2025-11-17 17:30,2025-11-17 17:45,15.0,full overlap,Low,Break Room,Office Area 2
CONF_2310,P051,Deployment,One-on-One,2025-11-17 17:30,2025-11-17 17:45,2025-11-17 17:30,2025-11-17 18:00,2025-11-17 17:30,2025-11-17 17:45,15.0,full overlap,Low,Break Room,Product Showcase
CONF_2311,P051,Code Review,Testing Acceptance,2025-11-19 10:45,2025-11-19 11:00,2025-11-19 10:45,2025-11-19 11:15,2025-11-19 10:45,2025-11-19 11:00,15.0,full overlap,Low,R&D Center,Client Reception
CONF_2312,P051,One-on-One,Testing Acceptance,2025-11-15 17:50,2025-11-15 18:25,2025-11-15 17:30,2025-11-15 18:15,2025-11-15 17:50,2025-11-15 18:15,25.0,partial overlap,Low,R&D Center,Conference Room A
CONF_2313,P051,One-on-One,Meeting,2025-11-15 17:50,2025-11-15 18:25,2025-11-15 17:45,2025-11-15 18:15,2025-11-15 17:50,2025-11-15 18:15,25.0,partial overlap,Low,R&D Center,Client Reception
CONF_2314,P051,Team Building,Product Demo,2025-11-15 12:46,2025-11-15 13:29,2025-11-15 12:30,2025-11-15 13:00,2025-11-15 12:46,2025-11-15 13:00,14.0,partial overlap,Low,Break Room,Demo Hall
CONF_2315,P051,Brainstorming,Training,2025-11-23 08:23,2025-11-23 08:56,2025-11-23 08:00,2025-11-23 08:30,2025-11-23 08:23,2025-11-23 08:30,7.0,partial overlap,Low,Online Meeting,Conference Room B
CONF_2316,P051,Product Demo,One-on-One,2025-11-17 17:55,2025-11-17 18:54,2025-11-17 17:30,2025-11-17 18:00,2025-11-17 17:55,2025-11-17 18:00,5.0,partial overlap,Low,Conference Room B,Product Showcase
CONF_2317,P052,Testing Acceptance,Tech Sharing,2025-11-07 16:23,2025-11-07 16:56,2025-11-07 16:00,2025-11-07 16:30,2025-11-07 16:23,2025-11-07 16:30,7.0,partial overlap,Low,Online Meeting,Product Showcase
CONF_2318,P052,Brainstorming,Brainstorming,2025-11-10 13:45,2025-11-10 14:30,2025-11-10 13:15,2025-11-10 14:00,2025-11-10 13:45,2025-11-10 14:00,15.0,partial overlap,Low,Conference Room C,Cafe
CONF_2319,P052,Design Review,Testing Acceptance,2025-11-14 11:45,2025-11-14 12:30,2025-11-14 12:00,2025-11-14 12:30,2025-11-14 12:00,2025-11-14 12:30,30.0,full overlap,Medium,Remote,Demo Hall
CONF_2320,P052,Project Discussion,Requirements Analysis,2025-11-12 11:37,2025-11-12 12:29,2025-11-12 11:30,2025-11-12 12:15,2025-11-12 11:37,2025-11-12 12:15,38.0,partial overlap,Medium,Conference Room A,Cafe
CONF_2321,P052,Project Discussion,Project Discussion,2025-11-16 15:30,2025-11-16 16:00,2025-11-16 15:45,2025-11-16 16:30,2025-11-16 15:45,2025-11-16 16:00,15.0,partial overlap,Low,Office Area 2,Conference Room C
CONF_2322,P052,One-on-One,Project Discussion,2025-11-16 15:45,2025-11-16 16:30,2025-11-16 15:30,2025-11-16 16:00,2025-11-16 15:45,2025-11-16 16:00,15.0,partial overlap,Low,Break Room,Office Area 2
CONF_2323,P052,One-on-One,Project Discussion,2025-11-16 15:45,2025-11-16 16:30,2025-11-16 15:45,2025-11-16 16:30,2025-11-16 15:45,2025-11-16 16:30,45.0,full overlap,Medium,Break Room,Conference Room C
CONF_2324,P052,Meeting,Deployment,2025-11-15 09:30,2025-11-15 09:45,2025-11-15 08:45,2025-11-15 09:45,2025-11-15 09:30,2025-11-15 09:45,15.0,full overlap,Low,Test Lab,Online Meeting
CONF_2325,P052,Team Building,Training,2025-11-15 16:45,2025-11-15 17:15,2025-11-15 16:45,2025-11-15 17:45,2025-11-15 16:45,2025-11-15 17:15,30.0,full overlap,Medium,Remote,Cafe
CONF_2326,P052,Deployment,Training,2025-11-15 17:30,2025-11-15 18:00,2025-11-15 16:45,2025-11-15 17:45,2025-11-15 17:30,2025-11-15 17:45,15.0,partial overlap,Low,Conference Room C,Cafe
CONF_2327,P052,Requirements Analysis,Design Review,2025-11-16 11:45,2025-11-16 12:15,2025-11-16 12:00,2025-11-16 12:45,2025-11-16 12:00,2025-11-16 12:15,15.0,partial overlap,Low,R&D Center,Training Room
CONF_2328,P052,Testing Acceptance,Deployment,2025-11-19 18:45,2025-11-19 19:30,2025-11-19 18:15,2025-11-19 19:00,2025-11-19 18:45,2025-11-19 19:00,15.0,partial overlap,Low,Remote,Conference Room A
CONF_2329,P052,Testing Acceptance,Tech Sharing,2025-11-17 09:30,2025-11-17 10:00,2025-11-17 09:30,2025-11-17 10:00,2025-11-17 09:30,2025-11-17 10:00,30.0,full overlap,Medium,Break Room,Test Lab
CONF_2330,P052,Meeting,Design Review,2025-11-21 14:30,2025-11-21 15:15,2025-11-21 15:00,2025-11-21 15:15,2025-11-21 15:00,2025-11-21 15:15,15.0,full overlap,Low,Break Room,R&D Center
CONF_2331,P052,Project Discussion,Training,2025-11-19 16:10,2025-11-19 17:10,2025-11-19 17:00,2025-11-19 17:45,2025-11-19 17:00,2025-11-19 17:10,10.0,partial overlap,Low,Client Reception,Training Room
CONF_2332,P052,Product Demo,Meeting,2025-11-21 15:08,2025-11-21 15:38,2025-11-21 14:30,2025-11-21 15:15,2025-11-21 15:08,2025-11-21 15:15,7.0,partial overlap,Low,Demo Hall,Break Room
CONF_2333,P052,Product Demo,Design Review,2025-11-21 15:08,2025-11-21 15:38,2025-11-21 15:00,2025-11-21 15:15,2025-11-21 15:08,2025-11-21 15:15,7.0,partial overlap,Low,Demo Hall,R&D Center
CONF_2334,P052,Team Building,Meeting,2025-11-16 17:23,2025-11-16 18:05,2025-11-16 17:15,2025-11-16 17:30,2025-11-16 17:23,2025-11-16 17:30,7.0,partial overlap,Low,Client Reception,R&D Center
CONF_2335,P052,Product Demo,Design Review,2025-11-16 12:07,2025-11-16 13:01,2025-11-16 12:00,2025-11-16 12:45,2025-11-16 12:07,2025-11-16 12:45,38.0,partial overlap,Medium,Online Meeting,Training Room
CONF_2336,P052,Product Demo,Requirements Analysis,2025-11-16 12:07,2025-11-16 13:01,2025-11-16 11:45,2025-11-16 12:15,2025-11-16 12:07,2025-11-16 12:15,8.0,partial overlap,Low,Online Meeting,R&D Center
CONF_2337,P052,Operations Check,Testing Acceptance,2025-11-20 17:26,2025-11-20 17:59,2025-11-20 17:15,2025-11-20 17:30,2025-11-20 17:26,2025-11-20 17:30,4.0,partial overlap,Low,Cafe,Office Area 2
CONF_2338,P052,Requirements Analysis,Testing Acceptance,2025-11-22 17:43,2025-11-22 18:37,2025-11-22 17:15,2025-11-22 18:00,2025-11-22 17:43,2025-11-22 18:00,17.0,partial overlap,Low,Cafe,Cafe
CONF_2339,P053,Training,Tech Sharing,2025-11-04 11:00,2025-11-04 12:30,2025-11-04 11:00,2025-11-04 12:00,2025-11-04 11:00,2025-11-04 12:00,60.0,full overlap,High,Test Lab,Conference Room A
CONF_2340,P053,Team Building,Design Review,2025-11-06 11:45,2025-11-06 13:15,2025-11-06 11:45,2025-11-06 12:15,2025-11-06 11:45,2025-11-06 12:15,30.0,full overlap,Medium,Conference Room B,Training Room
CONF_2341,P053,Requirements Analysis,Requirements Analysis,2025-11-04 18:14,2025-11-04 19:11,2025-11-04 17:45,2025-11-04 18:15,2025-11-04 18:14,2025-11-04 18:15,1.0,partial overlap,Low,Cafe,Office Area 1
CONF_2342,P053,Meeting,Design Review,2025-11-06 12:00,2025-11-06 13:00,2025-11-06 11:45,2025-11-06 12:15,2025-11-06 12:00,2025-11-06 12:15,15.0,partial overlap,Low,Office Area 1,Training Room
CONF_2343,P053,Meeting,Team Building,2025-11-06 12:00,2025-11-06 13:00,2025-11-06 11:45,2025-11-06 13:15,2025-11-06 12:00,2025-11-06 13:00,60.0,full overlap,High,Office Area 1,Conference Room B
CONF_2344,P053,Training,Requirements Analysis,2025-11-05 08:00,2025-11-05 08:30,2025-11-05 08:00,2025-11-05 08:45,2025-11-05 08:00,2025-11-05 08:30,30.0,full overlap,Medium,Remote,Conference Room A
CONF_2345,P053,Deployment,Code Review,2025-11-06 18:15,2025-11-06 19:00,2025-11-06 18:00,2025-11-06 19:00,2025-11-06 18:15,2025-11-06 19:00,45.0,full overlap,Medium,R&D Center,Cafe
CONF_2346,P053,Deployment,Deployment,2025-11-14 14:30,2025-11-14 15:30,2025-11-14 15:15,2025-11-14 16:00,2025-11-14 15:15,2025-11-14 15:30,15.0,partial overlap,Low,Remote,R&D Center
CONF_2347,P053,Code Review,Brainstorming,2025-11-13 08:45,2025-11-13 09:15,2025-11-13 08:30,2025-11-13 09:00,2025-11-13 08:45,2025-11-13 09:00,15.0,partial overlap,Low,Office Area 2,Product Showcase
CONF_2348,P053,Tech Sharing,Requirements Analysis,2025-11-13 12:53,2025-11-13 13:37,2025-11-13 12:45,2025-11-13 13:15,2025-11-13 12:53,2025-11-13 13:15,22.0,partial overlap,Low,Cafe,Online Meeting
CONF_2349,P053,Operations Check,Code Review,2025-11-13 08:57,2025-11-13 09:55,2025-11-13 08:45,2025-11-13 09:15,2025-11-13 08:57,2025-11-13 09:15,18.0,partial overlap,Low,Office Area 2,Office Area 2
CONF_2350,P053,Operations Check,Brainstorming,2025-11-13 08:57,2025-11-13 09:55,2025-11-13 08:30,2025-11-13 09:00,2025-11-13 08:57,2025-11-13 09:00,3.0,partial overlap,Low,Office Area 2,Product Showcase
CONF_2351,P053,Requirements Analysis,Training,2025-11-11 13:20,2025-11-11 14:12,2025-11-11 13:00,2025-11-11 14:00,2025-11-11 13:20,2025-11-11 14:00,40.0,partial overlap,Medium,Online Meeting,Cafe
CONF_2352,P053,Product Demo,Requirements Analysis,2025-11-13 12:15,2025-11-13 13:00,2025-11-13 12:45,2025-11-13 13:15,2025-11-13 12:45,2025-11-13 13:00,15.0,partial overlap,Low,Online Meeting,Online Meeting
CONF_2353,P053,Product Demo,Tech Sharing,2025-11-13 12:15,2025-11-13 13:00,2025-11-13 12:53,2025-11-13 13:37,2025-11-13 12:53,2025-11-13 13:00,7.0,partial overlap,Low,Online Meeting,Cafe
CONF_2354,P053,Meeting,Deployment,2025-11-14 14:15,2025-11-14 14:45,2025-11-14 14:30,2025-11-14 15:30,2025-11-14 14:30,2025-11-14 14:45,15.0,partial overlap,Low,Remote,Remote
CONF_2355,P053,Design Review,Deployment,2025-11-14 15:15,2025-11-14 16:00,2025-11-14 14:30,2025-11-14 15:30,2025-11-14 15:15,2025-11-14 15:30,15.0,partial overlap,Low,Break Room,Remote
CONF_2356,P053,Design Review,Deployment,2025-11-14 15:15,2025-11-14 16:00,2025-11-14 15:15,2025-11-14 16:00,2025-11-14 15:15,2025-11-14 16:00,45.0,full overlap,Medium,Break Room,R&D Center
CONF_2357,P053,Operations Check,Training,2025-11-21 16:00,2025-11-21 16:30,2025-11-21 16:15,2025-11-21 16:45,2025-11-21 16:15,2025-11-21 16:30,15.0,partial overlap,Low,Demo Hall,Cafe
CONF_2358,P053,Code Review,Team Building,2025-11-19 17:00,2025-11-19 17:45,2025-11-19 17:00,2025-11-19 17:45,2025-11-19 17:00,2025-11-19 17:45,45.0,full overlap,Medium,Demo Hall,Test Lab
CONF_2359,P053,Deployment,Project Discussion,2025-11-18 18:45,2025-11-18 19:00,2025-11-18 18:45,2025-11-18 19:15,2025-11-18 18:45,2025-11-18 19:00,15.0,full overlap,Low,Test Lab,R&D Center
