conflict_id,person_id,activity_1,activity_2,start_time_1,end_time_1,start_time_2,end_time_2,overlap_start,overlap_end,overlap_duration_minutes,conflict_type,severity,location_1,location_2
CONF_1900,P054,Client Visit,Brainstorming,2025-11-13 09:45,2025-11-13 10:15,2025-11-13 09:30,2025-11-13 10:15,2025-11-13 09:45,2025-11-13 10:15,30.0,full overlap,Medium,Break Room,Product Showcase
CONF_1901,P054,One-on-One,Brainstorming,2025-11-13 09:45,2025-11-13 10:30,2025-11-13 09:30,2025-11-13 10:15,2025-11-13 09:45,2025-11-13 10:15,30.0,partial overlap,Medium,Training Room,Product Showcase
CONF_1902,P054,Training,Deployment,2025-11-14 11:00,2025-11-14 12:00,2025-11-14 10:45,2025-11-14 11:30,2025-11-14 11:00,2025-11-14 11:30,30.0,partial overlap,Medium,Office Area 1,Break Room
CONF_1903,P054,One-on-One,Design Review,2025-11-12 12:45,2025-11-12 13:15,2025-11-12 12:38,2025-11-12 13:21,2025-11-12 12:45,2025-11-12 13:15,30.0,full overlap,Medium,Cafe,Client Reception
CONF_1904,P054,Code Review,Product Demo,2025-11-16 14:45,2025-11-16 15:15,2025-11-16 14:45,2025-11-16 15:15,2025-11-16 14:45,2025-11-16 15:15,30.0,full overlap,Medium,Remote,Product Showcase
CONF_1905,P055,Deployment,Testing Acceptance,2025-11-06 08:30,2025-11-06 09:15,2025-11-06 08:45,2025-11-06 09:30,2025-11-06 08:45,2025-11-06 09:15,30.0,partial overlap,Medium,Product Showcase,Break Room
CONF_1906,P055,Deployment,Deployment,2025-11-06 08:30,2025-11-06 09:15,2025-11-06 08:15,2025-11-06 08:45,2025-11-06 08:30,2025-11-06 08:45,15.0,partial overlap,Low,Product Showcase,Conference Room B
CONF_1907,P055,Client Visit,Training,2025-11-07 13:15,2025-11-07 14:00,2025-11-07 13:42,2025-11-07 14:22,2025-11-07 13:42,2025-11-07 14:00,18.0,partial overlap,Low,Test Lab,Conference Room A
CONF_1908,P055,Training,Tech Sharing,2025-11-11 13:45,2025-11-11 14:30,2025-11-11 14:00,2025-11-11 14:30,2025-11-11 14:00,2025-11-11 14:30,30.0,full overlap,Medium,Demo Hall,Online Meeting
CONF_1909,P055,Requirements Analysis,Deployment,2025-11-12 14:45,2025-11-12 15:15,2025-11-12 15:00,2025-11-12 15:45,2025-11-12 15:00,2025-11-12 15:15,15.0,partial overlap,Low,Office Area 1,Training Room
CONF_1910,P055,Product Demo,Team Building,2025-11-15 13:15,2025-11-15 14:15,2025-11-15 13:23,2025-11-15 13:46,2025-11-15 13:23,2025-11-15 13:46,23.0,full overlap,Low,Product Showcase,Conference Room B
CONF_1911,P055,Product Demo,Client Visit,2025-11-15 13:15,2025-11-15 14:15,2025-11-15 13:33,2025-11-15 13:51,2025-11-15 13:33,2025-11-15 13:51,18.0,full overlap,Low,Product Showcase,Test Lab
CONF_1912,P055,Deployment,Operations Check,2025-11-12 15:00,2025-11-12 15:45,2025-11-12 15:23,2025-11-12 16:01,2025-11-12 15:23,2025-11-12 15:45,22.0,partial overlap,Low,Training Room,Office Area 2
CONF_1913,P056,Meeting,Operations Check,2025-11-06 17:30,2025-11-06 18:00,2025-11-06 17:30,2025-11-06 18:15,2025-11-06 17:30,2025-11-06 18:00,30.0,full overlap,Medium,Conference Room C,Cafe
CONF_1914,P056,Meeting,One-on-One,2025-11-06 17:30,2025-11-06 18:00,2025-11-06 17:41,2025-11-06 18:41,2025-11-06 17:41,2025-11-06 18:00,19.0,partial overlap,Low,Conference Room C,Test Lab
CONF_1915,P056,Operations Check,One-on-One,2025-11-06 17:30,2025-11-06 18:15,2025-11-06 17:41,2025-11-06 18:41,2025-11-06 17:41,2025-11-06 18:15,34.0,partial overlap,Medium,Cafe,Test Lab
CONF_1916,P056,Team Building,Product Demo,2025-11-11 18:30,2025-11-11 19:30,2025-11-11 18:00,2025-11-11 19:00,2025-11-11 18:30,2025-11-11 19:00,30.0,partial overlap,Medium,Office Area 2,R&D Center
CONF_1917,P056,Requirements Analysis,Project Discussion,2025-11-13 17:15,2025-11-13 17:45,2025-11-13 17:15,2025-11-13 17:45,2025-11-13 17:15,2025-11-13 17:45,30.0,full overlap,Medium,Office Area 1,Online Meeting
CONF_1918,P056,Testing Acceptance,Requirements Analysis,2025-11-10 09:30,2025-11-10 10:00,2025-11-10 09:48,2025-11-10 10:16,2025-11-10 09:48,2025-11-10 10:00,12.0,partial overlap,Low,Cafe,Test Lab
CONF_1919,P056,Client Visit,Training,2025-11-09 18:30,2025-11-09 19:00,2025-11-09 18:15,2025-11-09 18:45,2025-11-09 18:30,2025-11-09 18:45,15.0,partial overlap,Low,Remote,Demo Hall
CONF_1920,P056,Code Review,Requirements Analysis,2025-11-10 10:15,2025-11-10 11:15,2025-11-10 09:48,2025-11-10 10:16,2025-11-10 10:15,2025-11-10 10:16,1.0,partial overlap,Low,Test Lab,Test Lab
CONF_1921,P056,Client Visit,One-on-One,2025-11-14 11:30,2025-11-14 12:15,2025-11-14 11:15,2025-11-14 11:45,2025-11-14 11:30,2025-11-14 11:45,15.0,partial overlap,Low,Test Lab,Break Room
CONF_1922,P057,Design Review,Training,2025-11-09 14:30,2025-11-09 15:30,2025-11-09 14:45,2025-11-09 15:45,2025-11-09 14:45,2025-11-09 15:30,45.0,partial overlap,Medium,Product Showcase,Demo Hall
CONF_1923,P057,Design Review,Team Building,2025-11-09 14:30,2025-11-09 15:30,2025-11-09 14:57,2025-11-09 15:41,2025-11-09 14:57,2025-11-09 15:30,33.0,partial overlap,Medium,Product Showcase,Break Room
CONF_1924,P057,Training,Training,2025-11-08 16:45,2025-11-08 17:45,2025-11-08 17:30,2025-11-08 18:30,2025-11-08 17:30,2025-11-08 17:45,15.0,partial overlap,Low,Remote,Conference Room A
CONF_1925,P057,Training,Product Demo,2025-11-08 17:30,2025-11-08 18:30,2025-11-08 18:00,2025-11-08 18:30,2025-11-08 18:00,2025-11-08 18:30,30.0,full overlap,Medium,Conference Room A,Cafe
CONF_1926,P057,Tech Sharing,Product Demo,2025-11-11 11:15,2025-11-11 12:00,2025-11-11 11:42,2025-11-11 12:28,2025-11-11 11:42,2025-11-11 12:00,18.0,partial overlap,Low,Demo Hall,Cafe
CONF_1927,P057,Brainstorming,Tech Sharing,2025-11-06 13:45,2025-11-06 14:45,2025-11-06 13:45,2025-11-06 14:15,2025-11-06 13:45,2025-11-06 14:15,30.0,full overlap,Medium,R&D Center,R&D Center
CONF_1928,P057,Project Discussion,Training,2025-11-08 10:30,2025-11-08 11:30,2025-11-08 10:30,2025-11-08 11:30,2025-11-08 10:30,2025-11-08 11:30,60.0,full overlap,High,Cafe,Conference Room B
CONF_1929,P057,One-on-One,Deployment,2025-11-09 14:00,2025-11-09 14:30,2025-11-09 14:05,2025-11-09 14:29,2025-11-09 14:05,2025-11-09 14:29,24.0,full overlap,Low,Conference Room B,Client Reception
CONF_1930,P057,Product Demo,Training,2025-11-14 16:45,2025-11-14 17:45,2025-11-14 17:30,2025-11-14 18:15,2025-11-14 17:30,2025-11-14 17:45,15.0,partial overlap,Low,Test Lab,Client Reception
CONF_1931,P057,Tech Sharing,Deployment,2025-11-11 18:00,2025-11-11 18:45,2025-11-11 18:07,2025-11-11 19:02,2025-11-11 18:07,2025-11-11 18:45,38.0,partial overlap,Medium,Conference Room A,Product Showcase
CONF_1932,P057,Training,Team Building,2025-11-09 14:45,2025-11-09 15:45,2025-11-09 14:57,2025-11-09 15:41,2025-11-09 14:57,2025-11-09 15:41,44.0,full overlap,Medium,Demo Hall,Break Room
CONF_1933,P057,One-on-One,Testing Acceptance,2025-11-15 17:00,2025-11-15 18:00,2025-11-15 16:45,2025-11-15 17:30,2025-11-15 17:00,2025-11-15 17:30,30.0,partial overlap,Medium,Conference Room B,Client Reception
CONF_1934,P058,Requirements Analysis,Project Discussion,2025-11-04 08:15,2025-11-04 08:45,2025-11-04 08:15,2025-11-04 08:45,2025-11-04 08:15,2025-11-04 08:45,30.0,full overlap,Medium,Cafe,Remote
CONF_1935,P058,Deployment,Testing Acceptance,2025-11-11 17:45,2025-11-11 18:15,2025-11-11 17:15,2025-11-11 18:00,2025-11-11 17:45,2025-11-11 18:00,15.0,partial overlap,Low,Product Showcase,Training Room
CONF_1936,P058,Deployment,Code Review,2025-11-11 17:45,2025-11-11 18:15,2025-11-11 17:51,2025-11-11 18:46,2025-11-11 17:51,2025-11-11 18:15,24.0,partial overlap,Low,Product Showcase,R&D Center
CONF_1937,P058,Deployment,One-on-One,2025-11-09 09:15,2025-11-09 10:00,2025-11-09 09:45,2025-11-09 10:30,2025-11-09 09:45,2025-11-09 10:00,15.0,partial overlap,Low,Product Showcase,Conference Room B
CONF_1938,P058,Testing Acceptance,Code Review,2025-11-11 17:15,2025-11-11 18:00,2025-11-11 17:51,2025-11-11 18:46,2025-11-11 17:51,2025-11-11 18:00,9.0,partial overlap,Low,Training Room,R&D Center
CONF_1939,P058,Testing Acceptance,Deployment,2025-11-14 12:15,2025-11-14 13:00,2025-11-14 12:15,2025-11-14 12:45,2025-11-14 12:15,2025-11-14 12:45,30.0,full overlap,Medium,Training Room,Client Reception
CONF_1940,P058,Testing Acceptance,Tech Sharing,2025-11-14 12:15,2025-11-14 13:00,2025-11-14 12:36,2025-11-14 13:02,2025-11-14 12:36,2025-11-14 13:00,24.0,partial overlap,Low,Training Room,Remote
CONF_1941,P058,Deployment,Client Visit,2025-11-15 18:45,2025-11-15 19:30,2025-11-15 18:00,2025-11-15 19:00,2025-11-15 18:45,2025-11-15 19:00,15.0,partial overlap,Low,Training Room,Cafe
CONF_1942,P058,Brainstorming,Client Visit,2025-11-15 15:45,2025-11-15 16:45,2025-11-15 16:15,2025-11-15 17:00,2025-11-15 16:15,2025-11-15 16:45,30.0,partial overlap,Medium,Online Meeting,Conference Room C
CONF_1943,P058,Client Visit,Design Review,2025-11-15 18:00,2025-11-15 19:00,2025-11-15 17:45,2025-11-15 18:30,2025-11-15 18:00,2025-11-15 18:30,30.0,partial overlap,Medium,Cafe,Cafe
CONF_1944,P058,Client Visit,Product Demo,2025-11-15 18:00,2025-11-15 19:00,2025-11-15 18:11,2025-11-15 18:28,2025-11-15 18:11,2025-11-15 18:28,17.0,full overlap,Low,Cafe,Training Room
CONF_1945,P058,Operations Check,Training,2025-11-13 15:15,2025-11-13 15:45,2025-11-13 15:15,2025-11-13 16:00,2025-11-13 15:15,2025-11-13 15:45,30.0,full overlap,Medium,Office Area 1,Conference Room B
CONF_1946,P058,Operations Check,Requirements Analysis,2025-11-13 15:15,2025-11-13 15:45,2025-11-13 15:39,2025-11-13 16:21,2025-11-13 15:39,2025-11-13 15:45,6.0,partial overlap,Low,Office Area 1,R&D Center
CONF_1947,P058,Team Building,Brainstorming,2025-11-17 09:45,2025-11-17 10:45,2025-11-17 10:00,2025-11-17 10:30,2025-11-17 10:00,2025-11-17 10:30,30.0,full overlap,Medium,Remote,Conference Room B
CONF_1948,P058,Team Building,Product Demo,2025-11-17 09:45,2025-11-17 10:45,2025-11-17 10:21,2025-11-17 11:11,2025-11-17 10:21,2025-11-17 10:45,24.0,partial overlap,Low,Remote,Remote
CONF_1949,P058,Deployment,Tech Sharing,2025-11-14 12:15,2025-11-14 12:45,2025-11-14 12:36,2025-11-14 13:02,2025-11-14 12:36,2025-11-14 12:45,9.0,partial overlap,Low,Client Reception,Remote
CONF_1950,P059,Code Review,Meeting,2025-11-04 13:15,2025-11-04 13:45,2025-11-04 13:34,2025-11-04 14:04,2025-11-04 13:34,2025-11-04 13:45,11.0,partial overlap,Low,Product Showcase,Break Room
CONF_1951,P059,Team Building,Deployment,2025-11-12 15:45,2025-11-12 16:30,2025-11-12 16:00,2025-11-12 17:00,2025-11-12 16:00,2025-11-12 16:30,30.0,partial overlap,Medium,Conference Room B,Online Meeting
CONF_1952,P059,Team Building,Meeting,2025-11-12 15:45,2025-11-12 16:30,2025-11-12 15:58,2025-11-12 16:15,2025-11-12 15:58,2025-11-12 16:15,17.0,full overlap,Low,Conference Room B,Conference Room A
CONF_1953,P059,Team Building,Team Building,2025-11-12 15:45,2025-11-12 16:30,2025-11-12 16:14,2025-11-12 17:05,2025-11-12 16:14,2025-11-12 16:30,16.0,partial overlap,Low,Conference Room B,Office Area 1
CONF_1954,P059,Meeting,Operations Check,2025-11-14 10:00,2025-11-14 10:45,2025-11-14 09:30,2025-11-14 10:15,2025-11-14 10:00,2025-11-14 10:15,15.0,partial overlap,Low,Office Area 1,Test Lab
CONF_1955,P059,Meeting,Team Building,2025-11-14 10:00,2025-11-14 10:45,2025-11-14 10:00,2025-11-14 11:00,2025-11-14 10:00,2025-11-14 10:45,45.0,full overlap,Medium,Office Area 1,Demo Hall
CONF_1956,P059,Meeting,Deployment,2025-11-14 10:00,2025-11-14 10:45,2025-11-14 10:26,2025-11-14 10:55,2025-11-14 10:26,2025-11-14 10:45,19.0,partial overlap,Low,Office Area 1,Office Area 2
CONF_1957,P059,Operations Check,Team Building,2025-11-14 09:30,2025-11-14 10:15,2025-11-14 10:00,2025-11-14 11:00,2025-11-14 10:00,2025-11-14 10:15,15.0,partial overlap,Low,Test Lab,Demo Hall
CONF_1958,P059,Team Building,Deployment,2025-11-14 10:00,2025-11-14 11:00,2025-11-14 10:26,2025-11-14 10:55,2025-11-14 10:26,2025-11-14 10:55,29.0,full overlap,Low,Demo Hall,Office Area 2
CONF_1959,P059,Deployment,Meeting,2025-11-12 16:00,2025-11-12 17:00,2025-11-12 15:58,2025-11-12 16:15,2025-11-12 16:00,2025-11-12 16:15,15.0,partial overlap,Low,Online Meeting,Conference Room A
CONF_1960,P059,Deployment,Team Building,2025-11-12 16:00,2025-11-12 17:00,2025-11-12 16:14,2025-11-12 17:05,2025-11-12 16:14,2025-11-12 17:00,46.0,partial overlap,Medium,Online Meeting,Office Area 1
CONF_1961,P059,Product Demo,Meeting,2025-11-13 12:30,2025-11-13 13:15,2025-11-13 12:30,2025-11-13 13:30,2025-11-13 12:30,2025-11-13 13:15,45.0,full overlap,Medium,Remote,Break Room
CONF_1962,P059,Product Demo,Code Review,2025-11-13 12:30,2025-11-13 13:15,2025-11-13 12:52,2025-11-13 13:26,2025-11-13 12:52,2025-11-13 13:15,23.0,partial overlap,Low,Remote,Remote
CONF_1963,P059,Training,Requirements Analysis,2025-11-13 10:30,2025-11-13 11:30,2025-11-13 10:15,2025-11-13 11:00,2025-11-13 10:30,2025-11-13 11:00,30.0,partial overlap,Medium,Cafe,Cafe
CONF_1964,P059,Meeting,Code Review,2025-11-13 12:30,2025-11-13 13:30,2025-11-13 12:52,2025-11-13 13:26,2025-11-13 12:52,2025-11-13 13:26,34.0,full overlap,Medium,Break Room,Remote
CONF_1965,P060,Requirements Analysis,Testing Acceptance,2025-11-07 16:30,2025-11-07 17:00,2025-11-07 16:45,2025-11-07 17:30,2025-11-07 16:45,2025-11-07 17:00,15.0,partial overlap,Low,Office Area 1,R&D Center
CONF_1966,P060,Training,One-on-One,2025-11-06 11:30,2025-11-06 12:15,2025-11-06 11:35,2025-11-06 12:02,2025-11-06 11:35,2025-11-06 12:02,27.0,full overlap,Low,Conference Room B,Online Meeting
CONF_1967,P060,Testing Acceptance,Design Review,2025-11-09 08:15,2025-11-09 08:45,2025-11-09 08:00,2025-11-09 08:30,2025-11-09 08:15,2025-11-09 08:30,15.0,partial overlap,Low,Training Room,Product Showcase
CONF_1968,P060,Testing Acceptance,Deployment,2025-11-09 08:15,2025-11-09 08:45,2025-11-09 08:08,2025-11-09 09:06,2025-11-09 08:15,2025-11-09 08:45,30.0,full overlap,Medium,Training Room,R&D Center
CONF_1969,P060,Client Visit,Tech Sharing,2025-11-06 18:45,2025-11-06 19:30,2025-11-06 18:58,2025-11-06 19:24,2025-11-06 18:58,2025-11-06 19:24,26.0,full overlap,Low,Online Meeting,Test Lab
CONF_1970,P060,Tech Sharing,Operations Check,2025-11-14 15:15,2025-11-14 16:15,2025-11-14 15:00,2025-11-14 15:45,2025-11-14 15:15,2025-11-14 15:45,30.0,partial overlap,Medium,Online Meeting,Training Room
CONF_1971,P060,Deployment,Tech Sharing,2025-11-12 15:00,2025-11-12 15:30,2025-11-12 15:10,2025-11-12 15:49,2025-11-12 15:10,2025-11-12 15:30,20.0,partial overlap,Low,Remote,Break Room
CONF_1972,P060,Design Review,Deployment,2025-11-09 08:00,2025-11-09 08:30,2025-11-09 08:08,2025-11-09 09:06,2025-11-09 08:08,2025-11-09 08:30,22.0,partial overlap,Low,Product Showcase,R&D Center
CONF_1973,P060,Project Discussion,Operations Check,2025-11-12 13:45,2025-11-12 14:30,2025-11-12 13:15,2025-11-12 14:15,2025-11-12 13:45,2025-11-12 14:15,30.0,partial overlap,Medium,Office Area 1,Online Meeting
CONF_1974,P060,Project Discussion,Team Building,2025-11-12 13:45,2025-11-12 14:30,2025-11-12 13:23,2025-11-12 14:11,2025-11-12 13:45,2025-11-12 14:11,26.0,partial overlap,Low,Office Area 1,Client Reception
CONF_1975,P060,Operations Check,Team Building,2025-11-12 13:15,2025-11-12 14:15,2025-11-12 13:23,2025-11-12 14:11,2025-11-12 13:23,2025-11-12 14:11,48.0,full overlap,Medium,Online Meeting,Client Reception
CONF_1976,P061,Meeting,Project Discussion,2025-11-08 13:45,2025-11-08 14:30,2025-11-08 13:45,2025-11-08 14:15,2025-11-08 13:45,2025-11-08 14:15,30.0,full overlap,Medium,Cafe,R&D Center
CONF_1977,P061,Client Visit,Meeting,2025-11-08 11:00,2025-11-08 11:30,2025-11-08 10:30,2025-11-08 11:30,2025-11-08 11:00,2025-11-08 11:30,30.0,full overlap,Medium,Product Showcase,Online Meeting
CONF_1978,P061,Meeting,Product Demo,2025-11-08 16:15,2025-11-08 17:00,2025-11-08 16:45,2025-11-08 17:30,2025-11-08 16:45,2025-11-08 17:00,15.0,partial overlap,Low,Remote,Conference Room B
CONF_1979,P061,Operations Check,Operations Check,2025-11-15 11:45,2025-11-15 12:30,2025-11-15 11:45,2025-11-15 12:30,2025-11-15 11:45,2025-11-15 12:30,45.0,full overlap,Medium,Break Room,Conference Room A
CONF_1980,P061,Brainstorming,Product Demo,2025-11-14 18:00,2025-11-14 18:30,2025-11-14 17:30,2025-11-14 18:15,2025-11-14 18:00,2025-11-14 18:15,15.0,partial overlap,Low,R&D Center,Cafe
CONF_1981,P061,Brainstorming,One-on-One,2025-11-14 18:00,2025-11-14 18:30,2025-11-14 18:17,2025-11-14 18:44,2025-11-14 18:17,2025-11-14 18:30,13.0,partial overlap,Low,R&D Center,R&D Center
CONF_1982,P061,Testing Acceptance,Deployment,2025-11-13 08:45,2025-11-13 09:45,2025-11-13 09:13,2025-11-13 09:39,2025-11-13 09:13,2025-11-13 09:39,26.0,full overlap,Low,Test Lab,Conference Room A
CONF_1983,P061,Testing Acceptance,Design Review,2025-11-13 08:45,2025-11-13 09:45,2025-11-13 09:28,2025-11-13 10:02,2025-11-13 09:28,2025-11-13 09:45,17.0,partial overlap,Low,Test Lab,Cafe
CONF_1984,P061,Product Demo,Meeting,2025-11-17 18:30,2025-11-17 19:30,2025-11-17 18:30,2025-11-17 19:00,2025-11-17 18:30,2025-11-17 19:00,30.0,full overlap,Medium,Test Lab,Online Meeting
CONF_1985,P062,Deployment,Testing Acceptance,2025-11-11 16:00,2025-11-11 17:00,2025-11-11 15:15,2025-11-11 16:15,2025-11-11 16:00,2025-11-11 16:15,15.0,partial overlap,Low,Test Lab,Product Showcase
CONF_1986,P062,Project Discussion,Deployment,2025-11-08 13:30,2025-11-08 14:00,2025-11-08 13:45,2025-11-08 14:30,2025-11-08 13:45,2025-11-08 14:00,15.0,partial overlap,Low,Product Showcase,Conference Room C
CONF_1987,P062,Project Discussion,Meeting,2025-11-10 10:30,2025-11-10 11:15,2025-11-10 10:45,2025-11-10 11:30,2025-11-10 10:45,2025-11-10 11:15,30.0,partial overlap,Medium,Product Showcase,Remote
CONF_1988,P062,Project Discussion,Code Review,2025-11-10 10:30,2025-11-10 11:15,2025-11-10 11:11,2025-11-10 12:09,2025-11-10 11:11,2025-11-10 11:15,4.0,partial overlap,Low,Product Showcase,Office Area 1
CONF_1989,P062,Brainstorming,Deployment,2025-11-08 14:00,2025-11-08 14:30,2025-11-08 13:45,2025-11-08 14:30,2025-11-08 14:00,2025-11-08 14:30,30.0,full overlap,Medium,Product Showcase,Conference Room C
CONF_1990,P062,Product Demo,Design Review,2025-11-10 08:30,2025-11-10 09:30,2025-11-10 08:45,2025-11-10 09:15,2025-11-10 08:45,2025-11-10 09:15,30.0,full overlap,Medium,Test Lab,Client Reception
CONF_1991,P062,Meeting,Code Review,2025-11-10 10:45,2025-11-10 11:30,2025-11-10 11:11,2025-11-10 12:09,2025-11-10 11:11,2025-11-10 11:30,19.0,partial overlap,Low,Remote,Office Area 1
CONF_1992,P063,Training,Requirements Analysis,2025-11-11 11:45,2025-11-11 12:30,2025-11-11 11:45,2025-11-11 12:45,2025-11-11 11:45,2025-11-11 12:30,45.0,full overlap,Medium,Conference Room C,Remote
CONF_1993,P063,Team Building,Testing Acceptance,2025-11-07 12:45,2025-11-07 13:30,2025-11-07 12:54,2025-11-07 13:37,2025-11-07 12:54,2025-11-07 13:30,36.0,partial overlap,Medium,R&D Center,Conference Room B
CONF_1994,P063,Team Building,Team Building,2025-11-07 12:45,2025-11-07 13:30,2025-11-07 13:11,2025-11-07 13:27,2025-11-07 13:11,2025-11-07 13:27,16.0,full overlap,Low,R&D Center,Client Reception
CONF_1995,P063,Team Building,Deployment,2025-11-13 10:30,2025-11-13 11:15,2025-11-13 10:45,2025-11-13 11:00,2025-11-13 10:45,2025-11-13 11:00,15.0,full overlap,Low,Office Area 2,Product Showcase
CONF_1996,P063,Design Review,Tech Sharing,2025-11-10 16:45,2025-11-10 17:15,2025-11-10 17:03,2025-11-10 17:21,2025-11-10 17:03,2025-11-10 17:15,12.0,partial overlap,Low,Online Meeting,Product Showcase
CONF_1997,P063,Training,Code Review,2025-11-13 12:15,2025-11-13 13:00,2025-11-13 12:30,2025-11-13 13:00,2025-11-13 12:30,2025-11-13 13:00,30.0,full overlap,Medium,Conference Room A,Conference Room C
CONF_1998,P063,Training,Design Review,2025-11-13 12:15,2025-11-13 13:00,2025-11-13 12:00,2025-11-13 12:45,2025-11-13 12:15,2025-11-13 12:45,30.0,partial overlap,Medium,Conference Room A,Test Lab
CONF_1999,P063,Tech Sharing,Project Discussion,2025-11-14 11:45,2025-11-14 12:30,2025-11-14 11:45,2025-11-14 12:00,2025-11-14 11:45,2025-11-14 12:00,15.0,full overlap,Low,Remote,Conference Room C
CONF_2000,P063,Code Review,Design Review,2025-11-13 12:30,2025-11-13 13:00,2025-11-13 12:00,2025-11-13 12:45,2025-11-13 12:30,2025-11-13 12:45,15.0,partial overlap,Low,Conference Room C,Test Lab
CONF_2001,P063,Client Visit,Client Visit,2025-11-11 14:45,2025-11-11 15:45,2025-11-11 15:04,2025-11-11 15:54,2025-11-11 15:04,2025-11-11 15:45,41.0,partial overlap,Medium,Client Reception,Break Room
CONF_2002,P064,Brainstorming,One-on-One,2025-11-10 12:30,2025-11-10 13:30,2025-11-10 13:00,2025-11-10 14:00,2025-11-10 13:00,2025-11-10 13:30,30.0,partial overlap,Medium,Conference Room B,Remote
CONF_2003,P064,Brainstorming,One-on-One,2025-11-06 17:30,2025-11-06 18:00,2025-11-06 16:58,2025-11-06 17:54,2025-11-06 17:30,2025-11-06 17:54,24.0,partial overlap,Low,Conference Room A,Office Area 2
CONF_2004,P064,Testing Acceptance,Code Review,2025-11-04 15:45,2025-11-04 16:15,2025-11-04 15:57,2025-11-04 16:50,2025-11-04 15:57,2025-11-04 16:15,18.0,partial overlap,Low,Client Reception,Conference Room A
CONF_2005,P064,Training,Testing Acceptance,2025-11-04 12:00,2025-11-04 12:30,2025-11-04 12:12,2025-11-04 13:04,2025-11-04 12:12,2025-11-04 12:30,18.0,partial overlap,Low,Test Lab,Training Room
CONF_2006,P064,Team Building,One-on-One,2025-11-08 10:30,2025-11-08 11:30,2025-11-08 11:00,2025-11-08 11:45,2025-11-08 11:00,2025-11-08 11:30,30.0,partial overlap,Medium,Break Room,Training Room
CONF_2007,P064,Product Demo,Requirements Analysis,2025-11-08 13:45,2025-11-08 14:15,2025-11-08 13:30,2025-11-08 14:30,2025-11-08 13:45,2025-11-08 14:15,30.0,full overlap,Medium,Product Showcase,R&D Center
CONF_2008,P064,Product Demo,Client Visit,2025-11-08 13:45,2025-11-08 14:15,2025-11-08 14:12,2025-11-08 14:35,2025-11-08 14:12,2025-11-08 14:15,3.0,partial overlap,Low,Product Showcase,Client Reception
CONF_2009,P064,Product Demo,One-on-One,2025-11-06 16:30,2025-11-06 17:15,2025-11-06 16:58,2025-11-06 17:54,2025-11-06 16:58,2025-11-06 17:15,17.0,partial overlap,Low,Conference Room C,Office Area 2
CONF_2010,P064,Requirements Analysis,Client Visit,2025-11-08 13:30,2025-11-08 14:30,2025-11-08 14:12,2025-11-08 14:35,2025-11-08 14:12,2025-11-08 14:30,18.0,partial overlap,Low,R&D Center,Client Reception
CONF_2011,P064,Project Discussion,Deployment,2025-11-09 16:45,2025-11-09 17:30,2025-11-09 17:02,2025-11-09 17:17,2025-11-09 17:02,2025-11-09 17:17,15.0,full overlap,Low,Cafe,Online Meeting
CONF_2012,P064,Code Review,Deployment,2025-11-12 11:00,2025-11-12 11:45,2025-11-12 10:15,2025-11-12 11:15,2025-11-12 11:00,2025-11-12 11:15,15.0,partial overlap,Low,R&D Center,Demo Hall
CONF_2013,P064,Code Review,Product Demo,2025-11-11 18:45,2025-11-11 19:45,2025-11-11 18:53,2025-11-11 19:20,2025-11-11 18:53,2025-11-11 19:20,27.0,full overlap,Low,Conference Room A,R&D Center
CONF_2014,P065,Code Review,Client Visit,2025-11-08 11:00,2025-11-08 11:30,2025-11-08 11:15,2025-11-08 12:15,2025-11-08 11:15,2025-11-08 11:30,15.0,partial overlap,Low,Office Area 2,Office Area 1
CONF_2015,P065,Meeting,Project Discussion,2025-11-12 15:00,2025-11-12 15:45,2025-11-12 15:30,2025-11-12 16:15,2025-11-12 15:30,2025-11-12 15:45,15.0,partial overlap,Low,Cafe,Office Area 1
CONF_2016,P065,Meeting,Product Demo,2025-11-12 15:00,2025-11-12 15:45,2025-11-12 15:07,2025-11-12 15:24,2025-11-12 15:07,2025-11-12 15:24,17.0,full overlap,Low,Cafe,Conference Room A
CONF_2017,P065,One-on-One,Training,2025-11-09 14:30,2025-11-09 15:00,2025-11-09 14:45,2025-11-09 15:30,2025-11-09 14:45,2025-11-09 15:00,15.0,partial overlap,Low,Conference Room A,Cafe
CONF_2018,P065,Code Review,Deployment,2025-11-10 15:00,2025-11-10 15:45,2025-11-10 15:29,2025-11-10 16:25,2025-11-10 15:29,2025-11-10 15:45,16.0,partial overlap,Low,Conference Room A,Break Room
CONF_2019,P065,Requirements Analysis,Deployment,2025-11-13 11:15,2025-11-13 11:45,2025-11-13 11:15,2025-11-13 11:30,2025-11-13 11:15,2025-11-13 11:30,15.0,full overlap,Low,Product Showcase,R&D Center
CONF_2020,P065,Project Discussion,Project Discussion,2025-11-17 08:00,2025-11-17 08:30,2025-11-17 08:24,2025-11-17 08:54,2025-11-17 08:24,2025-11-17 08:30,6.0,partial overlap,Low,Client Reception,Demo Hall
CONF_2021,P065,Brainstorming,Project Discussion,2025-11-17 08:30,2025-11-17 09:15,2025-11-17 08:24,2025-11-17 08:54,2025-11-17 08:30,2025-11-17 08:54,24.0,partial overlap,Low,Training Room,Demo Hall
CONF_2022,P066,One-on-One,Operations Check,2025-11-11 14:45,2025-11-11 15:15,2025-11-11 14:45,2025-11-11 15:45,2025-11-11 14:45,2025-11-11 15:15,30.0,full overlap,Medium,Client Reception,Client Reception
